,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
30371944,49:02.0,9,2015-01-05 11:49:02 UTC,-73.99104309,40.75133133,-73.97811127,40.76449966,2
38608697,32:00.0,9.5,2013-04-04 07:32:00 UTC,0,0,0,0,1
14207521,35:23.0,6.5,2012-06-01 07:35:23 UTC,-73.974425,40.73688,-73.991406,40.751245,1
26966414,20:53.0,4.9,2010-03-18 21:20:53 UTC,-73.973701,40.763567,-73.977222,40.753238,1
47898353,28:00.0,12.1,2012-08-19 19:28:00 UTC,-73.990587,40.75095,-73.953552,40.741185,1
53626465,58:00.0,9,2014-07-07 07:58:00 UTC,-73.991997,40.735292,-74.008285,40.750012,1
34615011,25:00.0,10,2013-09-03 09:25:00 UTC,-73.95051,40.771177,-73.970897,40.760337,1
28646479,00:23.0,11.5,2013-03-10 03:00:23 UTC,-73.99153,40.744836,-73.976235,40.786055,1
50280556,23:00.0,8,2013-05-27 09:23:00 UTC,-73.975697,40.757657,-73.992037,40.749375,1
41444658,14:58.0,49.8,2011-10-26 17:14:58 UTC,-73.984168,40.725176,-73.786292,40.639494,2
20807166,22:44.0,57.33,2013-05-13 21:22:44 UTC,-73.789642,40.646964,-73.995772,40.7591,1
35558575,57:00.0,6.1,2011-02-16 13:57:00 UTC,0,0,0,0,2
25703254,10:38.0,39,2014-08-24 19:10:38 UTC,-73.978251,40.752352,-73.99387,40.666914,1
41877138,42:00.0,15.5,2013-09-17 13:42:00 UTC,-73.967052,40.764072,-73.979315,40.713812,5
6583483,41:00.0,4,2013-10-08 19:41:00 UTC,-73.98314,40.751217,-73.9765,40.7484,3
54994034,44:00.0,11.7,2012-03-15 06:44:00 UTC,-73.999955,40.761392,-74.012227,40.715597,1
28263276,54:00.0,5.3,2009-10-06 21:54:00 UTC,-73.9747,40.75757,-73.969913,40.761778,2
43037277,16:17.0,5.7,2011-03-25 15:16:17 UTC,-73.986301,40.762134,-73.968572,40.772524,2
45262097,54:00.0,7.3,2009-03-20 12:54:00 UTC,-73.969018,40.750067,-73.976518,40.765137,5
44356865,52:14.0,12.6,2009-01-31 03:52:14 UTC,-73.959687,40.718006,-74.001191,40.70758,2
55148274,37:11.0,4,2012-11-15 20:37:11 UTC,-73.966459,40.767835,-73.963323,40.774555,1
34083618,21:00.0,28.67,2010-07-07 14:21:00 UTC,-73.975873,40.782223,-73.870493,40.773742,1
42575005,17:50.0,12.5,2009-06-30 08:17:50 UTC,-74.007265,40.703551,-73.968884,40.750289,1
11744037,54:00.0,12.5,2014-12-05 21:54:00 UTC,-73.992163,40.758897,-73.99702,40.733257,1
48142876,54:00.0,8.5,2012-11-16 14:54:00 UTC,-73.972087,40.786497,-73.956367,40.784188,1
37283859,57:00.0,33.33,2014-06-23 06:57:00 UTC,-73.979972,40.741302,-73.8615,40.768127,2
42054095,21:07.0,8.5,2009-04-05 12:21:07 UTC,-73.951952,40.781304,-73.982155,40.778165,1
22256545,33:00.0,4.5,2014-05-23 10:33:00 UTC,-73.990102,40.73501,-73.985205,40.735975,6
39568191,47:45.0,10.5,2012-10-18 11:47:45 UTC,-73.975459,40.753267,-73.986252,40.769616,1
7761064,46:12.0,7.5,2015-03-14 09:46:12 UTC,-73.97782135,40.74602509,-73.97280121,40.76433182,1
16224289,07:00.0,45,2012-03-17 07:07:00 UTC,-73.785917,40.644033,-74.005212,40.719003,1
33866450,56:00.0,32.1,2011-07-11 12:56:00 UTC,-73.874412,40.774033,-73.984943,40.768682,2
42112059,00:17.0,8,2013-03-04 09:00:17 UTC,-73.981593,40.773528,-73.973023,40.762482,1
38440034,05:31.0,18,2014-02-14 15:05:31 UTC,-73.993216,40.736832,-73.991165,40.699901,1
26744990,31:00.0,8.9,2012-06-29 13:31:00 UTC,-73.989765,40.702425,-73.999412,40.721037,3
36705747,52:00.0,8.1,2012-01-06 08:52:00 UTC,-73.97714,40.753088,-74.00518,40.750538,2
15394782,08:00.0,32,2013-10-01 21:08:00 UTC,-73.94965,40.796155,-74.0111,40.71603,1
34901491,31:00.0,6.9,2010-07-05 20:31:00 UTC,-73.992288,40.750917,-73.998537,40.737138,1
45238012,21:00.0,7.7,2010-05-28 22:21:00 UTC,-73.998512,40.72935,-73.9858,40.752427,1
17521690,28:40.0,9.7,2012-01-26 13:28:40 UTC,-74.000261,40.717948,-73.997059,40.744718,1
43848876,29:00.0,4.5,2011-11-27 10:29:00 UTC,-73.990088,40.75725,-73.982943,40.756308,1
19768456,56:00.0,25.3,2010-04-03 18:56:00 UTC,-73.988965,40.773777,-73.998557,40.693398,1
49033484,38:27.0,9,2012-11-11 14:38:27 UTC,-73.982122,40.766986,-73.980307,40.765279,1
27238377,55:20.0,14.9,2009-11-20 08:55:20 UTC,-73.966817,40.753389,-74.006984,40.703903,1
18996056,24:41.0,6.5,2011-01-07 13:24:41 UTC,-73.98064,40.751478,-73.97532,40.763271,2
39674767,32:08.0,6,2014-11-19 07:32:08 UTC,-73.984143,40.737519,-73.975116,40.75126,1
9286413,28:37.0,5,2014-04-08 01:28:37 UTC,-73.964273,40.757172,-73.954219,40.764535,1
33420914,21:31.0,6.1,2009-08-26 21:21:31 UTC,-73.996859,40.737208,-74.005968,40.740399,3
9770553,40:14.0,6.5,2009-02-24 08:40:14 UTC,-73.980801,40.74764,-73.973372,40.760993,2
19121520,29:43.0,5.3,2012-06-15 15:29:43 UTC,-73.998882,40.755065,-73.989977,40.761862,1
19537204,10:46.0,40.9,2009-08-02 01:10:46 UTC,-74.002174,40.739776,-73.848242,40.868473,1
46928373,33:27.0,5,2013-10-13 16:33:27 UTC,-73.987964,40.746843,-73.983805,40.737673,1
42675608,12:00.0,6.5,2009-10-16 12:12:00 UTC,-73.982203,40.772603,-73.96274,40.767217,1
2438239,02:00.0,16,2013-06-21 12:02:00 UTC,-73.985477,40.752997,-74.004252,40.725597,2
32224553,13:04.0,7,2015-04-24 10:13:04 UTC,-73.99256134,40.74324799,-73.98225403,40.7571106,1
6638823,35:13.0,4.5,2014-02-12 19:35:13 UTC,-73.941165,40.798443,-73.93248,40.796498,1
3382788,23:56.0,6.5,2014-04-05 09:23:56 UTC,-73.978537,40.762498,-73.991748,40.750078,1
43316384,54:00.0,26.5,2014-06-20 15:54:00 UTC,-74.005155,40.72052,-73.980885,40.782057,1
7225384,05:00.0,16.1,2009-10-03 19:05:00 UTC,-73.989462,40.756707,-73.98876,40.719053,1
39509190,52:00.0,11,2012-09-16 10:52:00 UTC,-73.988387,40.774928,-73.973287,40.748758,1
36287602,28:00.0,10.9,2010-04-03 00:28:00 UTC,-74.007965,40.714878,-73.988962,40.692262,5
21810670,20:53.0,6,2015-06-29 22:20:53 UTC,-73.98856354,40.74541473,-73.97439575,40.74755859,1
49311670,58:00.0,6.1,2010-05-11 05:58:00 UTC,-73.997028,40.742113,-74.008238,40.7167,1
42037665,02:00.0,4.5,2011-09-05 12:02:00 UTC,-73.996555,40.753092,-73.995622,40.759447,1
51528420,32:31.0,8,2014-09-14 08:32:31 UTC,-73.968382,40.75081,-73.972862,40.765,2
8836182,05:56.0,6,2014-03-06 01:05:56 UTC,-73.984548,40.724613,-73.975959,40.74074,1
18554331,21:45.0,7.3,2011-03-22 12:21:45 UTC,-73.978742,40.766686,-73.983184,40.759009,1
17466051,03:42.0,11,2012-09-09 21:03:42 UTC,-73.983369,40.743787,-73.97748,40.774203,1
23838907,19:00.0,6.5,2011-09-20 11:19:00 UTC,-73.983645,40.760685,-73.980795,40.748018,5
42420176,56:07.0,15.3,2009-09-11 21:56:07 UTC,-73.982842,40.730862,-73.962565,40.798219,1
53337051,53:00.0,8.5,2009-08-20 08:53:00 UTC,-73.988008,40.779463,-73.985587,40.75934,5
22105756,30:00.0,3.7,2009-03-16 22:30:00 UTC,-73.974382,40.783313,-73.980957,40.784675,5
45758116,23:00.0,6.5,2014-04-12 11:23:00 UTC,-73.991195,40.733177,-74.003442,40.724025,1
45251001,44:00.0,12.5,2011-10-17 08:44:00 UTC,-73.955685,40.779822,-73.991338,40.750197,1
11615710,37:39.0,10.5,2015-01-22 21:37:39 UTC,-73.97490692,40.76179504,-73.9920578,40.72989273,1
5151103,43:23.0,6.5,2009-05-13 12:43:23 UTC,-73.991465,40.744459,-73.974338,40.742468,1
21452121,41:57.0,7.3,2009-08-02 19:41:57 UTC,-73.997893,40.724224,-74.001942,40.745069,1
37573391,06:00.0,6.9,2009-04-05 15:06:00 UTC,-73.969778,40.762912,-73.977725,40.777063,1
24749522,12:00.0,12,2014-10-25 21:12:00 UTC,-74.003008,40.727987,-74.005947,40.748515,1
394691,05:00.0,26.1,2009-12-23 08:05:00 UTC,-73.991195,40.732587,-73.861795,40.768393,1
1301383,05:54.0,5,2013-11-27 14:05:54 UTC,-73.977875,40.757809,-73.985061,40.748059,1
49709337,30:00.0,32.5,2011-09-01 22:30:00 UTC,-73.978362,40.745613,-73.802027,40.716247,1
21193292,54:09.0,10.5,2010-10-15 07:54:09 UTC,-73.976922,40.7748,-73.982912,40.762344,3
28522695,17:00.0,16,2012-11-29 00:17:00 UTC,-74.007675,40.740765,-73.975152,40.764097,4
52949610,35:00.0,3.7,2009-05-08 10:35:00 UTC,-73.977177,40.74353,-73.98431,40.742892,1
12973952,16:00.0,8.1,2011-09-03 13:16:00 UTC,-73.954948,40.773437,-73.97147,40.744402,1
20919760,23:46.0,5.3,2010-01-08 12:23:46 UTC,-73.973864,40.763132,-73.978835,40.750823,1
38722531,45:00.0,4.1,2009-09-21 18:45:00 UTC,-73.996918,40.737007,-73.988705,40.74752,5
42515360,30:39.0,38.33,2015-03-05 22:30:39 UTC,-73.86280823,40.76881027,-73.98129272,40.75175858,3
19610540,26:00.0,5.7,2011-11-18 09:26:00 UTC,-73.979567,40.743667,-73.985813,40.749267,1
43574277,12:11.0,11,2014-05-27 04:12:11 UTC,-74.00656,40.744425,-74.009395,40.709785,1
19881803,49:06.0,12,2013-01-09 21:49:06 UTC,-73.974435,40.750778,-73.987872,40.719963,1
40533965,36:55.0,6.5,2013-02-17 11:36:55 UTC,-73.997843,40.721532,-74.010194,40.720154,1
16359709,43:24.0,10.5,2015-02-10 20:43:24 UTC,-73.99040222,40.71875381,-74.00978088,40.70994568,1
47553624,25:37.0,57.33,2013-12-19 07:25:37 UTC,-73.977537,40.7787,-73.782926,40.643952,1
21841499,32:48.0,13.5,2015-04-06 19:32:48 UTC,-73.99355316,40.7497673,-73.96637726,40.76037598,3
12968573,51:15.0,4.9,2011-11-15 16:51:15 UTC,-73.9879,40.7241,-73.9957,40.73,1
30931764,41:01.0,4.5,2010-01-08 07:41:01 UTC,-73.969307,40.754304,-73.980391,40.754136,1
23036418,45:02.0,4.9,2011-08-20 18:45:02 UTC,-73.974229,40.764708,-73.982131,40.764631,1
47031290,16:00.0,12.5,2012-10-06 03:16:00 UTC,-73.988572,40.747952,-73.97187,40.79203,6
16698036,41:00.0,14.5,2012-12-28 22:41:00 UTC,-73.991215,40.749912,-73.97861,40.777687,1
4205877,12:29.0,8.9,2011-06-05 04:12:29 UTC,-73.948384,40.78934,-73.969823,40.753431,1
10942565,45:00.0,9.7,2010-10-20 14:45:00 UTC,-73.999422,40.753795,-73.981248,40.758222,1
39753665,38:18.0,9.7,2012-02-05 03:38:18 UTC,-73.96252,40.71503,-73.97298,40.685942,1
1646609,09:00.0,4.5,2012-10-20 00:09:00 UTC,-73.995357,40.728662,-73.988922,40.730605,1
52635192,29:37.0,12,2013-12-07 00:29:37 UTC,-73.967643,40.756132,-73.992552,40.738062,1
10228114,30:08.0,48.5,2012-10-04 20:30:08 UTC,-73.863342,40.769887,-73.718476,40.659908,1
31899757,07:23.0,6.9,2009-12-11 23:07:23 UTC,-73.992099,40.748863,-73.978014,40.746048,2
12772614,13:21.0,4.9,2010-06-09 07:13:21 UTC,-73.975781,40.749483,-73.971045,40.760923,1
2488646,06:04.0,11.3,2011-01-12 07:06:04 UTC,-73.974064,40.74727,-74.003826,40.707739,1
16333985,29:00.0,11.5,2014-03-26 12:29:00 UTC,-73.994252,40.751067,-73.970942,40.768392,6
21105525,44:00.0,10.5,2013-01-30 21:44:00 UTC,-73.976287,40.76156,-74.001022,40.746402,1
19978646,00:00.0,5,2013-08-06 21:00:00 UTC,-73.97774,40.762452,-73.973467,40.755767,1
20828904,03:00.0,9.3,2010-02-22 08:03:00 UTC,-73.964482,40.764272,-73.953647,40.787937,5
55327476,19:00.0,8.1,2009-09-19 21:19:00 UTC,-73.986067,40.730677,-73.989102,40.716532,1
21594840,25:00.0,4.9,2009-02-27 03:25:00 UTC,-74.00258,40.75003,-74.00542,40.743455,1
21604037,48:00.0,15.5,2013-03-26 10:48:00 UTC,-74.005492,40.750755,-73.968658,40.76196,1
42984071,43:02.0,6,2014-02-20 10:43:02 UTC,-73.978943,40.755998,-73.97557,40.746409,1
11777574,25:00.0,41.83,2014-05-21 14:25:00 UTC,-73.870867,40.773715,-73.98098,40.764582,2
4316732,04:00.0,4.1,2011-02-05 12:04:00 UTC,-73.963325,40.77432,-73.968717,40.7657,1
6855076,32:00.0,10,2013-05-23 23:32:00 UTC,-73.989362,40.740507,-74.008472,40.711352,1
1392405,47:00.0,7.5,2014-12-24 19:47:00 UTC,-73.991875,40.738045,-73.989925,40.729727,5
51505947,40:00.0,43.3,2013-01-18 14:40:00 UTC,-74.013867,40.714435,-73.870927,40.774067,1
6020119,04:00.0,4.9,2009-08-05 23:04:00 UTC,-73.983092,40.766827,-73.967975,40.767842,1
52499966,29:59.0,7.3,2009-03-10 11:29:59 UTC,-73.963001,40.777784,-73.977871,40.761432,1
53317121,06:47.0,5,2015-04-28 19:06:47 UTC,-73.96817017,40.80033112,-73.97393799,40.7919693,1
9042651,26:20.0,10.1,2012-06-13 20:26:20 UTC,-73.979194,40.76188,-73.99113,40.747177,1
46559995,38:00.0,5.5,2013-06-14 05:38:00 UTC,-73.9842,40.72516,-73.989683,40.714107,2
53873326,12:43.0,7,2012-11-07 21:12:43 UTC,-73.97628,40.751008,-73.983559,40.759585,1
45403467,20:39.0,12.1,2010-08-10 03:20:39 UTC,-74.006586,40.743904,-73.992438,40.725307,1
22298902,04:00.0,4.5,2011-10-24 10:04:00 UTC,-73.981383,40.763695,-73.98479,40.754937,5
9403733,16:00.0,4.5,2013-03-25 20:16:00 UTC,-73.980937,40.750957,-73.990715,40.750802,1
13464974,17:32.0,10.5,2013-09-27 10:17:32 UTC,-73.971194,40.764137,-73.949601,40.776587,1
25539343,49:00.0,4.1,2009-01-08 09:49:00 UTC,-73.990715,40.756097,-73.984955,40.762363,1
52787167,19:16.0,5.7,2010-02-15 15:19:16 UTC,-73.914822,40.753405,-73.906708,40.745281,3
9492408,28:00.0,19.3,2009-06-25 00:28:00 UTC,-73.983793,40.762828,-73.88142,40.747848,4
3510782,38:00.0,7.7,2011-12-09 07:38:00 UTC,-73.992638,40.74789,-74.010083,40.720953,1
25748364,28:54.0,8,2012-12-14 12:28:54 UTC,-73.981709,40.755981,-73.96652,40.767094,1
46962950,45:23.0,3.7,2011-10-08 10:45:23 UTC,-73.967607,40.80124,-73.970172,40.797083,2
3313640,51:03.0,6.5,2015-05-24 12:51:03 UTC,-73.99027252,40.75137329,-73.97668457,40.7505188,1
36309344,07:00.0,12,2012-12-19 14:07:00 UTC,-73.991272,40.739302,-73.980722,40.759827,1
40752628,03:00.0,5.5,2013-04-14 16:03:00 UTC,-73.98422,40.745945,-73.971302,40.749482,1
38800942,29:43.0,45,2011-06-13 18:29:43 UTC,-74.0147,40.7046,-73.7861,40.6391,2
15263368,30:00.0,8.1,2009-01-03 23:30:00 UTC,-74.00054,40.742538,-73.98938,40.726258,1
21025648,02:00.0,16,2013-10-24 23:02:00 UTC,-74.015377,40.712037,-73.981708,40.738267,5
16977290,40:08.0,6.5,2015-05-30 23:40:08 UTC,-73.98474121,40.78003311,-73.99523926,40.76523209,1
28035528,40:00.0,8.1,2009-05-11 18:40:00 UTC,-73.982947,40.763303,-73.991693,40.738308,5
52265281,41:00.0,6.5,2009-10-26 08:41:00 UTC,-73.987068,40.733478,-73.99132,40.750223,1
8640025,07:00.0,13,2014-09-10 23:07:00 UTC,-73.989015,40.758225,-73.953882,40.770307,3
39520248,50:00.0,10.1,2009-05-22 11:50:00 UTC,-73.988842,40.736742,-73.987367,40.756682,1
42869833,53:00.0,15.5,2014-11-22 20:53:00 UTC,-73.991958,40.725652,-73.958873,40.763913,6
44132782,51:00.0,7.7,2009-01-18 21:51:00 UTC,-74.012532,40.708753,-74.007023,40.734747,1
48152748,29:00.0,9.3,2010-01-18 01:29:00 UTC,-73.98778,40.760447,-73.999988,40.730747,1
30996527,00:00.0,10.5,2012-08-17 21:00:00 UTC,-73.993725,40.752682,-73.979552,40.762548,3
16657655,41:00.0,4.5,2009-10-25 01:41:00 UTC,-73.986145,40.740378,-73.977262,40.751587,1
31898058,54:40.0,10.9,2010-03-03 17:54:40 UTC,-73.968622,40.750236,-73.982258,40.774838,5
34773882,54:13.0,16.5,2014-01-19 03:54:13 UTC,-74.011922,40.707524,-73.985853,40.763666,1
24921874,30:14.0,6,2013-08-03 00:30:14 UTC,-73.999481,40.75949,-73.991169,40.750513,1
26296611,24:00.0,6.5,2010-03-18 01:24:00 UTC,-73.989928,40.719823,-74.004408,40.730557,1
8178766,31:00.0,8.5,2009-01-15 19:31:00 UTC,-73.99049,40.740382,-73.980773,40.763347,1
18764971,00:57.0,5.5,2013-07-01 14:00:57 UTC,0,0,0,0,1
30164653,42:00.0,12.5,2013-09-11 09:42:00 UTC,-73.982088,40.77805,-73.97493,40.756102,1
29383409,53:52.0,7.3,2010-09-22 08:53:52 UTC,-73.998694,40.732354,-74.004838,40.718167,1
29485169,40:00.0,12.9,2010-04-29 22:40:00 UTC,-73.972147,40.758918,-74.006445,40.722197,5
40099003,46:00.0,6,2013-04-19 22:46:00 UTC,-73.976277,40.753965,-73.990334,40.74833,1
48121919,32:06.0,2.5,2012-09-22 06:32:06 UTC,-73.938546,40.752067,-73.938546,40.752067,2
40536441,35:00.0,7.5,2014-03-01 19:35:00 UTC,-74.00281,40.733575,-74.00988,40.720767,1
3306947,23:58.0,4.5,2013-03-30 09:23:58 UTC,-73.988599,40.778536,-73.981405,40.779007,1
13199978,58:01.0,11.1,2009-03-05 19:58:01 UTC,-73.983857,40.758144,-74.005713,40.74022,1
53346466,16:00.0,7.3,2011-04-23 01:16:00 UTC,-73.985117,40.74813,-73.983915,40.754755,1
45411262,19:40.0,13.3,2010-11-23 19:19:40 UTC,-74.009793,40.710113,-73.99275,40.763321,1
404539,59:43.0,57.33,2014-06-13 15:59:43 UTC,-73.78999,40.647032,-73.975765,40.761398,1
37211069,48:15.0,14.5,2015-01-17 11:48:15 UTC,-73.9969101,40.72386932,-73.97360229,40.76060867,4
34535614,11:04.0,25.5,2015-06-05 16:11:04 UTC,-74.01085663,40.71154022,-73.98403931,40.74257278,1
55368495,44:57.0,6.1,2012-01-10 12:44:57 UTC,-73.963398,40.776971,-73.965352,40.763473,1
15316871,02:27.0,5.3,2010-04-12 07:02:27 UTC,-73.960374,40.762238,-73.974078,40.747404,2
43460465,22:25.0,6,2013-10-04 21:22:25 UTC,-73.990983,40.774825,-73.980045,40.781021,1
49249773,47:54.0,6.9,2010-06-11 22:47:54 UTC,-73.971973,40.764304,-73.95637,40.767256,2
28188219,34:13.0,6,2014-02-25 18:34:13 UTC,-73.973546,40.763491,-73.980189,40.755052,4
24565594,11:35.0,6,2013-12-13 18:11:35 UTC,-73.99431,40.761115,-73.982483,40.775432,2
35518962,28:04.0,42.83,2013-08-18 22:28:04 UTC,-73.872978,40.774141,-74.010477,40.710936,2
53649725,38:36.0,16.5,2013-10-03 19:38:36 UTC,-73.962587,40.762999,-74.00533,40.740201,1
21846824,54:10.0,6.5,2014-11-23 08:54:10 UTC,-73.9557,40.779607,-73.972452,40.786252,1
9127750,24:00.0,22,2014-06-13 13:24:00 UTC,-74.015945,40.711373,-73.992463,40.77068,1
23655832,26:12.0,9.7,2010-07-19 08:26:12 UTC,-73.969525,40.790151,-73.982983,40.755664,1
46342824,46:00.0,4.9,2010-04-16 14:46:00 UTC,-73.955447,40.782408,-73.965452,40.772062,1
902681,39:06.0,8.9,2009-05-25 19:39:06 UTC,-73.977479,40.787084,-73.956152,40.807268,1
27044699,07:00.0,3.7,2011-06-10 07:07:00 UTC,-73.965212,40.755052,-73.96988,40.752255,5
21047247,04:00.0,14,2013-04-24 16:04:00 UTC,-73.968142,40.786937,-73.97625,40.759887,6
19626217,59:43.0,5.5,2012-10-20 10:59:43 UTC,-74.00498,40.746075,-73.99402,40.745878,1
14522430,48:00.0,6.1,2010-09-14 23:48:00 UTC,-73.962627,40.79481,-73.973465,40.784755,1
17485879,11:50.0,18.9,2011-12-06 09:11:50 UTC,-74.005822,40.738432,-73.961478,40.765196,1
33506511,54:31.0,6.5,2010-03-03 09:54:31 UTC,-73.961784,40.805489,-73.944506,40.791458,2
30080234,51:49.0,9.3,2010-10-30 20:51:49 UTC,-73.97682,40.748985,-73.99415,40.722748,2
36626432,38:53.0,6.5,2010-12-04 18:38:53 UTC,-73.964871,40.76003,-73.972021,40.760367,1
46415153,36:37.0,5.7,2009-01-16 14:36:37 UTC,-73.974733,40.75427,-73.977318,40.766417,1
8079936,40:00.0,6.1,2009-11-08 18:40:00 UTC,-73.986718,40.77666,-73.970638,40.784158,1
9129828,21:00.0,5.7,2009-01-18 15:21:00 UTC,-73.972795,40.780527,-73.960787,40.772392,5
47387762,25:45.0,49.8,2011-10-16 15:25:45 UTC,-73.975236,40.765143,-73.782297,40.644247,3
36042067,12:41.0,5,2015-03-01 17:12:41 UTC,-73.97865295,40.75069427,-73.98280334,40.74251175,1
17888294,22:00.0,6.9,2011-06-21 23:22:00 UTC,-73.98836,40.74157,-73.975543,40.731252,1
48761466,36:00.0,8,2013-12-04 07:36:00 UTC,-73.995715,40.732812,-73.999675,40.74375,1
4633761,19:34.0,13.7,2012-08-07 18:19:34 UTC,-73.979461,40.749829,-73.992939,40.770719,1
32123406,54:34.0,6.5,2011-10-12 17:54:34 UTC,-73.970301,40.762828,-73.976023,40.752984,1
23575113,27:10.0,4.5,2010-02-07 19:27:10 UTC,-73.969127,40.765988,-73.974006,40.758143,3
26462779,54:35.0,14,2013-10-18 14:54:35 UTC,-73.988107,40.749359,-73.982815,40.782073,2
34887631,05:00.0,6.1,2009-09-13 04:05:00 UTC,-73.989508,40.720583,-73.978508,40.741098,2
40461252,27:14.0,10,2015-04-15 19:27:14 UTC,-73.96880341,40.75030899,-73.95020294,40.77978134,1
41016615,20:26.0,12.9,2011-12-22 18:20:26 UTC,-73.988258,40.741019,-74.010239,40.71733,1
7122055,33:00.0,4.9,2009-08-07 17:33:00 UTC,-73.99759,40.741137,-73.99759,40.741137,1
22066703,03:55.0,9.4,2009-01-18 01:03:55 UTC,-74.004773,40.751964,-73.979889,40.74649,2
13925799,05:00.0,8.5,2010-03-10 17:05:00 UTC,0,0,0,0,1
805115,49:53.0,8,2015-01-31 04:49:53 UTC,-73.99199677,40.7218895,-74.0120163,40.70801926,4
39446453,16:00.0,4.5,2013-02-27 19:16:00 UTC,-73.951047,40.785925,-73.951065,40.779437,1
25116346,45:16.0,6.9,2011-01-12 09:45:16 UTC,-73.953552,40.767264,-73.97503,40.763591,1
29950060,18:00.0,17,2013-08-22 01:18:00 UTC,-73.983277,40.765777,-73.911852,40.76768,2
14876131,06:52.0,22.67,2010-08-01 06:06:52 UTC,-73.946168,40.807057,-73.865073,40.770555,2
45673060,45:21.0,16.1,2011-07-14 20:45:21 UTC,-74.0007,40.7307,-73.9796,40.6827,1
34253327,16:00.0,17,2013-09-16 12:16:00 UTC,-73.993155,40.734987,-74.000347,40.758565,1
42830240,11:59.0,6.5,2014-10-12 04:11:59 UTC,-73.987112,40.76621,-73.99964,40.749018,1
11445005,54:00.0,23,2014-01-05 21:54:00 UTC,-73.863715,40.769502,-73.936515,40.75126,1
13123102,10:00.0,8,2014-03-09 08:10:00 UTC,-73.991022,40.750557,-73.989455,40.769627,1
18313459,54:06.0,10.1,2012-01-25 08:54:06 UTC,-74.006817,40.736041,-73.981091,40.750399,1
38644730,19:00.0,5.3,2011-05-11 19:19:00 UTC,-73.96554,40.754512,-73.968702,40.764112,1
27553613,47:03.0,6.1,2012-02-07 18:47:03 UTC,-73.967799,40.762996,-73.982514,40.768123,1
4582119,32:57.0,8,2013-10-29 19:32:57 UTC,-73.962809,40.768122,-73.952894,40.783185,1
47032226,20:49.0,10.5,2015-03-31 13:20:49 UTC,-73.97314453,40.75863266,-73.98562622,40.74402237,4
42980550,09:00.0,12.5,2013-06-05 23:09:00 UTC,-73.990815,40.733945,-74.007797,40.710832,1
33930513,50:00.0,14.9,2011-04-04 21:50:00 UTC,-73.982467,40.731515,-73.995587,40.692082,1
3520217,00:25.0,14,2014-12-14 12:00:25 UTC,-74.003509,40.74313,-73.981754,40.759051,1
18480827,53:32.0,5.5,2014-06-30 14:53:32 UTC,-73.965821,40.762374,-73.955869,40.764437,1
44930600,46:00.0,6.5,2013-03-26 08:46:00 UTC,-73.959942,40.770772,-73.96173,40.764447,5
19937605,30:00.0,6.5,2010-04-14 18:30:00 UTC,-73.972025,40.749902,-73.973878,40.738057,1
20905420,49:34.0,8.5,2014-05-04 17:49:34 UTC,-73.996543,40.743463,-73.992587,40.725906,1
40716443,35:00.0,12.5,2012-10-17 11:35:00 UTC,-73.979592,40.743712,-74.00526,40.744665,1
26458774,52:28.0,14.5,2014-12-07 17:52:28 UTC,-73.98524,40.774189,-73.947727,40.775062,2
41965309,12:00.0,6.5,2010-07-01 08:12:00 UTC,-73.991388,40.749728,-73.992422,40.73057,3
9745741,04:15.0,6.5,2013-08-14 08:04:15 UTC,-73.96176,40.776739,-73.947225,40.779426,1
38078260,57:00.0,32.5,2011-12-10 02:57:00 UTC,-74.003838,40.743015,-73.838355,40.72249,5
20440498,30:39.0,2.5,2009-12-09 15:30:39 UTC,-73.810164,40.691844,-73.810166,40.691835,1
5182145,40:30.0,37.7,2011-11-13 03:40:30 UTC,-74.000972,40.731612,-73.793966,40.731469,1
47956695,45:00.0,17.3,2011-09-21 13:45:00 UTC,-73.968045,40.791973,-73.991108,40.75065,5
14248747,26:51.0,7.5,2014-03-01 11:26:51 UTC,-73.983639,40.748159,-74.001822,40.755798,1
28049545,25:28.0,19.5,2015-06-15 00:25:28 UTC,-73.98780823,40.73815918,-73.96628571,40.67716599,1
7179296,21:54.0,10.5,2010-07-23 03:21:54 UTC,-73.95875,40.718506,-73.982812,40.702707,1
50483185,53:00.0,8,2013-07-26 22:53:00 UTC,-73.996387,40.748325,-73.99052,40.76171,5
33221067,17:00.0,9.5,2014-12-18 08:17:00 UTC,-73.991773,40.74427,-73.973242,40.757867,1
38237863,01:00.0,11,2014-04-21 06:01:00 UTC,-73.992712,40.763067,-73.99695,40.726697,1
52309265,14:00.0,10.5,2012-11-23 13:14:00 UTC,-73.97516,40.752602,-73.9981,40.72439,1
6452891,54:00.0,6,2013-05-22 10:54:00 UTC,40.74676,-73.982127,40.757287,-73.9748,1
41767001,25:55.0,11.5,2014-09-27 21:25:55 UTC,-73.97862,40.755998,-73.946448,40.79233,1
36701470,51:00.0,4.9,2009-08-13 18:51:00 UTC,-73.977768,40.786855,-73.982288,40.77554,2
46756108,35:37.0,13.5,2015-01-05 00:35:37 UTC,-73.990242,40.76077271,-73.94483185,40.79496765,1
15497947,26:00.0,7.3,2009-09-17 10:26:00 UTC,-73.968362,40.75827,-73.987632,40.755913,1
34605237,28:00.0,5.3,2012-01-28 18:28:00 UTC,-73.963892,40.77378,-73.96563,40.766042,1
